TDR.unit	ATU.lab	ATU.lab	ATU.blue	Dan.PhD	Dan.PhD	Dan.PhD	Dan.PhD	Dan.PhD	Dan.PhD
	0.97027852	0.96641029	0.96671292	0.15085000	0.09170500	0.27162700	0.04112100	0.01896500	0.04359400
	0.97027852	0.96641029	0.96671292	0.15468800	0.09495900	0.27683400	0.04288800	0.01988100	0.04508200
	0.97027852	0.96641029	0.96671292	0.15859000	0.09829800	0.28208700	0.04471600	0.02083500	0.04661100
	0.97027852	0.96641029	0.96671292	0.16255400	0.10172100	0.28738600	0.04660700	0.02182700	0.04818100
	0.97027852	0.96641029	0.96671292	0.16658200	0.10523000	0.29273000	0.04856000	0.02285900	0.04979300
	0.97027852	0.96641029	0.96671292	0.17067300	0.10882500	0.29811700	0.05057800	0.02393100	0.05144800
	0.97027852	0.96641029	0.96671292	0.17482600	0.11250600	0.30354700	0.05266200	0.02504600	0.05314600
	0.97027852	0.96641029	0.96671292	0.17904200	0.11627500	0.30901900	0.05481400	0.02620300	0.05488700
	0.97027852	0.96641029	0.96671292	0.18332100	0.12013100	0.31453100	0.05703400	0.02740500	0.05667400
	0.97027852	0.96641029	0.96671292	0.18766200	0.12407600	0.32008200	0.05932400	0.02865200	0.05850500
	0.97027852	0.96641029	0.96671292	0.19206500	0.12811000	0.32567200	0.06168500	0.02994600	0.06038300
	0.97027852	0.96641029	0.96671292	0.19652900	0.13223400	0.33129900	0.06411900	0.03128700	0.06230700
	0.97027852	0.96641029	0.96671292	0.20105500	0.13644700	0.33696100	0.06662600	0.03267800	0.06427800
	0.97027852	0.96641029	0.96671292	0.20564100	0.14075000	0.34265800	0.06920800	0.03412000	0.06629700
	0.97027852	0.96641029	0.96671292	0.21028800	0.14514300	0.34838900	0.07186600	0.03561300	0.06836500
	0.97027852	0.96641029	0.96671292	0.21499500	0.14962600	0.35415200	0.07460100	0.03715900	0.07048200
	0.97027852	0.96641029	0.96671292	0.21976100	0.15420000	0.35994600	0.07741500	0.03876000	0.07264900
	0.97027852	0.96641029	0.96671292	0.22458600	0.15886400	0.36576900	0.08030800	0.04041600	0.07486600
	0.97027852	0.96641029	0.96671292	0.22946900	0.16361900	0.37162000	0.08328100	0.04212900	0.07713400
	0.97027852	0.96641029	0.96671292	0.23440900	0.16846300	0.37749800	0.08633600	0.04390000	0.07945400
	0.97027852	0.96641029	0.96671292	0.23940600	0.17339800	0.38340200	0.08947400	0.04573000	0.08182500
	0.97027852	0.96641029	0.96671292	0.24446000	0.17842200	0.38932900	0.09269500	0.04762100	0.08424900
	0.97027852	0.96641029	0.96671292	0.24956900	0.18353600	0.39528000	0.09600000	0.04957400	0.08672700
	0.97027852	0.96641029	0.96671292	0.25473200	0.18873800	0.40125100	0.09939100	0.05159000	0.08925800
	0.97027852	0.96641029	0.96671292	0.25994900	0.19402900	0.40724200	0.10286800	0.05367000	0.09184400
	0.97027852	0.96641029	0.96671292	0.26521900	0.19940800	0.41325200	0.10643100	0.05581600	0.09448400
	0.97027852	0.96641029	0.96671292	0.27054100	0.20487400	0.41927800	0.11008200	0.05802900	0.09717900
	0.97027852	0.96641029	0.96671292	0.27591400	0.21042600	0.42532000	0.11382200	0.06031000	0.09992900
	0.97027852	0.96641029	0.96671292	0.28133600	0.21606300	0.43137500	0.11765100	0.06266000	0.10273600
	0.97027852	0.96641029	0.96671292	0.28680800	0.22178600	0.43744300	0.12156800	0.06508100	0.10559900
	0.97027852	0.96641029	0.96671292	0.29232800	0.22759100	0.44352200	0.12557600	0.06757300	0.10851900
	0.97027852	0.96641029	0.96671292	0.29789400	0.23348000	0.44960900	0.12967500	0.07013900	0.11149700
	0.97027852	0.96641029	0.96671292	0.30350600	0.23945000	0.45570500	0.13386400	0.07277700	0.11453100
	0.97027852	0.96641029	0.96671292	0.30916300	0.24550000	0.46180600	0.13814400	0.07549100	0.11762400
	0.97027852	0.96641029	0.96671292	0.31486300	0.25162900	0.46791200	0.14251600	0.07828100	0.12077400
	0.97027852	0.96641029	0.96671292	0.32060500	0.25783500	0.47402200	0.14697900	0.08114900	0.12398300
	0.97027852	0.96641029	0.96671292	0.32638800	0.26411700	0.48013200	0.15153400	0.08409400	0.12725100
	0.97027852	0.96641029	0.96671292	0.33221000	0.27047400	0.48624300	0.15618100	0.08711800	0.13057700
	0.97027852	0.96641029	0.96671292	0.33807100	0.27690400	0.49235200	0.16092000	0.09022200	0.13396300
	0.97027852	0.96641029	0.96671292	0.34396800	0.28340500	0.49845800	0.16575000	0.09340700	0.13740700
	0.97027852	0.96641029	0.96671292	0.34990100	0.28997500	0.50455900	0.17067200	0.09667400	0.14091100
	0.97027852	0.96641029	0.96671292	0.35586700	0.29661300	0.51065400	0.17568500	0.10002300	0.14447400
	0.97027852	0.96641029	0.96671292	0.36186700	0.30331700	0.51674200	0.18078800	0.10345600	0.14809700
	0.97027852	0.96641029	0.96671292	0.36789700	0.31008400	0.52281900	0.18598300	0.10697300	0.15178000
	0.97027852	0.96641029	0.96671292	0.37395700	0.31691200	0.52888600	0.19126700	0.11057500	0.15552200
	0.97027852	0.96641029	0.96671292	0.38004500	0.32380100	0.53494100	0.19664100	0.11426200	0.15932300
	0.97027852	0.96641029	0.96671292	0.38616000	0.33074600	0.54098200	0.20210300	0.11803500	0.16318500
	0.97027852	0.96641029	0.96671292	0.39230000	0.33774700	0.54700700	0.20765400	0.12189400	0.16710500
	0.97027852	0.96641029	0.96671292	0.39846300	0.34480000	0.55301500	0.21329200	0.12584100	0.17108500
	0.97027852	0.96641029	0.96671292	0.40464800	0.35190400	0.55900500	0.21901600	0.12987500	0.17512400
	0.97027852	0.96641029	0.96671292	0.41085300	0.35905500	0.56497500	0.22482600	0.13399600	0.17922200
	0.97027852	0.96641029	0.96671292	0.41707700	0.36625300	0.57092400	0.23072000	0.13820600	0.18337900
	0.97027852	0.96641029	0.96671292	0.42331700	0.37349300	0.57685000	0.23669800	0.14250400	0.18759500
	0.97027852	0.96641029	0.96671292	0.42957300	0.38077300	0.58275200	0.24275700	0.14689100	0.19186900
	0.97027852	0.96641029	0.96671292	0.43584300	0.38809100	0.58862900	0.24889800	0.15136600	0.19620100
	0.97027852	0.96641029	0.96671292	0.44212400	0.39544400	0.59447900	0.25511700	0.15593000	0.20059000
	0.97027852	0.96641029	0.96671292	0.44841600	0.40283000	0.60030000	0.26141500	0.16058300	0.20503700
	0.97027852	0.96641029	0.96671292	0.45471600	0.41024500	0.60609200	0.26778800	0.16532400	0.20954100
	0.97027852	0.96641029	0.96671292	0.46102300	0.41768700	0.61185300	0.27423700	0.17015400	0.21410100
	0.97027852	0.96641029	0.96671292	0.46733500	0.42515400	0.61758100	0.28075800	0.17507100	0.21871800
	0.97027852	0.96641029	0.96671292	0.47365100	0.43264100	0.62327600	0.28735100	0.18007700	0.22338900
	0.97027852	0.96641029	0.96671292	0.47996800	0.44014700	0.62893700	0.29401400	0.18517000	0.22811600
	0.97027852	0.96641029	0.96671292	0.48628500	0.44766800	0.63456100	0.30074300	0.19035000	0.23289700
	0.97027852	0.96641029	0.96671292	0.49260000	0.45520100	0.64014900	0.30753800	0.19561700	0.23773100
	0.97027852	0.96641029	0.96671292	0.49891200	0.46274500	0.64569800	0.31439700	0.20097000	0.24261900
	0.97027852	0.96641029	0.96671292	0.50521800	0.47029500	0.65120700	0.32131700	0.20640800	0.24755900
	0.97027852	0.96641029	0.96671292	0.51151800	0.47784900	0.65667600	0.32829600	0.21193000	0.25255100
	0.97027852	0.96641029	0.96671292	0.51780900	0.48540300	0.66210400	0.33533200	0.21753600	0.25759400
	0.97027852	0.96641029	0.96671292	0.52408900	0.49295600	0.66748900	0.34242200	0.22322500	0.26268700
	0.97027852	0.96641029	0.96671292	0.53035700	0.50050400	0.67283000	0.34956400	0.22899600	0.26782900
	0.97027852	0.96641029	0.96671292	0.53661200	0.50804300	0.67812600	0.35675600	0.23484700	0.27301900
	0.97027852	0.96641029	0.96671292	0.54285100	0.51557200	0.68337700	0.36399500	0.24077900	0.27825800
	0.97027852	0.96641029	0.96671292	0.54907300	0.52308700	0.68858100	0.37127800	0.24678800	0.28354200
	0.97027852	0.96641029	0.96671292	0.55527700	0.53058500	0.69373800	0.37860300	0.25287500	0.28887300
	0.97027852	0.96641029	0.96671292	0.56146000	0.53806400	0.69884600	0.38596800	0.25903700	0.29424800
	0.97027852	0.96641029	0.96671292	0.56762100	0.54552000	0.70390500	0.39336900	0.26527400	0.29966700
	0.97027852	0.96641029	0.96671292	0.57375800	0.55295100	0.70891400	0.40080400	0.27158300	0.30512800
	0.97027852	0.96641029	0.96671292	0.57987000	0.56035400	0.71387200	0.40826900	0.27796400	0.31063100
	0.97027852	0.96641029	0.96671292	0.58595600	0.56772700	0.71877900	0.41576300	0.28441400	0.31617500
	0.97027852	0.96641029	0.96671292	0.59201300	0.57506500	0.72363400	0.42328200	0.29093200	0.32175800
	0.97027852	0.96641029	0.96671292	0.59804100	0.58236800	0.72843600	0.43082400	0.29751600	0.32737900
	0.97027852	0.96641029	0.96671292	0.60403700	0.58963200	0.73318400	0.43838500	0.30416400	0.33303700
	0.97027852	0.96641029	0.96671292	0.61000100	0.59685400	0.73787800	0.44596300	0.31087500	0.33873000
	0.97027852	0.96641029	0.96671292	0.61593000	0.60403200	0.74251800	0.45355400	0.31764500	0.34445900
	0.97027852	0.96641029	0.96671292	0.62182400	0.61116400	0.74710200	0.46115500	0.32447400	0.35022000
	0.97027852	0.96641029	0.96671292	0.62768000	0.61824600	0.75163100	0.46876500	0.33135900	0.35601300
	0.97027852	0.96641029	0.96671292	0.63349900	0.62527700	0.75610400	0.47637900	0.33829700	0.36183700
	0.97027852	0.96641029	0.96671292	0.63927800	0.63225500	0.76052000	0.48399400	0.34528700	0.36769100
	0.97027852	0.96641029	0.96671292	0.64501500	0.63917600	0.76487900	0.49160800	0.35232700	0.37357200
	0.97027852	0.96641029	0.96671292	0.65071100	0.64604000	0.76918100	0.49921800	0.35941300	0.37948000
	0.97027852	0.96641029	0.96671292	0.65636300	0.65284300	0.77342500	0.50682000	0.36654400	0.38541300
	0.97027852	0.96641029	0.96671292	0.66197000	0.65958300	0.77761100	0.51441200	0.37371600	0.39136900
	0.97027852	0.96641029	0.96671292	0.66753200	0.66625900	0.78173900	0.52199000	0.38092900	0.39734800
	0.97027852	0.96641029	0.96671292	0.67304700	0.67286800	0.78580900	0.52955300	0.38817800	0.40334800
	0.97027852	0.96641029	0.96671292	0.67851300	0.67940900	0.78982000	0.53709500	0.39546100	0.40936700
	0.97027852	0.96641029	0.96671292	0.68393100	0.68588000	0.79377200	0.54461600	0.40277700	0.41540400
	0.97027852	0.96641029	0.96671292	0.68929800	0.69227900	0.79766500	0.55211100	0.41012100	0.42145700
	0.97027852	0.96641029	0.96671292	0.69461400	0.69860500	0.80150000	0.55957900	0.41749200	0.42752500
	0.97027852	0.96641029	0.96671292	0.69987800	0.70485500	0.80527500	0.56701600	0.42488600	0.43360700
	0.97027852	0.96641029	0.96671292	0.70508900	0.71102900	0.80899100	0.57441900	0.43230200	0.43970000
	0.97027852	0.96641029	0.96671292	0.71024700	0.71712400	0.81264800	0.58178600	0.43973500	0.44580400
	0.97027852	0.96641029	0.96671292	0.71534900	0.72314000	0.81624600	0.58911300	0.44718400	0.45191600
	0.97027852	0.96641029	0.96671292	0.72039600	0.72907600	0.81978500	0.59639900	0.45464500	0.45803500
	0.97027852	0.96641029	0.96671292	0.72538700	0.73492900	0.82326500	0.60364100	0.46211600	0.46416000
	0.97027852	0.96641029	0.96671292	0.73032000	0.74070000	0.82668700	0.61083600	0.46959400	0.47028900
	0.97027852	0.96641029	0.96671292	0.73519600	0.74638600	0.83004900	0.61798100	0.47707600	0.47642000
	0.97027852	0.96641029	0.96671292	0.74001400	0.75198700	0.83335300	0.62507400	0.48455800	0.48255300
	0.97027852	0.96641029	0.96671292	0.74477300	0.75750300	0.83659900	0.63211300	0.49203900	0.48868400
	0.97027852	0.96641029	0.96671292	0.74947200	0.76293100	0.83978700	0.63909600	0.49951600	0.49481300
	0.97027852	0.96641029	0.96671292	0.75411100	0.76827300	0.84291600	0.64601900	0.50698400	0.50093900
	0.97027852	0.96641029	0.96671292	0.75869000	0.77352600	0.84598900	0.65288100	0.51444300	0.50705900
	0.97027852	0.96641029	0.96671292	0.76320800	0.77869100	0.84900300	0.65968000	0.52188900	0.51317200
	0.97027852	0.96641029	0.96671292	0.76766400	0.78376600	0.85196100	0.66641400	0.52931800	0.51927600
	0.97027852	0.96641029	0.96671292	0.77205900	0.78875200	0.85486300	0.67308000	0.53672900	0.52537100
	0.97027852	0.96641029	0.96671292	0.77639100	0.79364900	0.85770800	0.67967700	0.54411800	0.53145300
	0.97027852	0.96641029	0.96671292	0.78066200	0.79845500	0.86049700	0.68620300	0.55148300	0.53752300
	0.97027852	0.96641029	0.96671292	0.78486900	0.80317100	0.86323000	0.69265600	0.55882100	0.54357800
	0.97027852	0.96641029	0.96671292	0.78901400	0.80779600	0.86590900	0.69903400	0.56612900	0.54961700
	0.97027852	0.96641029	0.96671292	0.79309600	0.81233200	0.86853300	0.70533600	0.57340500	0.55563800
	0.97027852	0.96641029	0.96671292	0.79711500	0.81677600	0.87110300	0.71156000	0.58064500	0.56163900
	0.97027852	0.96641029	0.96671292	0.80107000	0.82113100	0.87361900	0.71770500	0.58784900	0.56762000
	0.97027852	0.96641029	0.96671292	0.80496200	0.82539500	0.87608200	0.72377000	0.59501200	0.57357900
	0.97027852	0.96641029	0.96671292	0.80879100	0.82957000	0.87849200	0.72975200	0.60213200	0.57951500
	0.97027852	0.96641029	0.96671292	0.81255600	0.83365500	0.88085000	0.73565100	0.60920800	0.58542500
	0.97027852	0.96641029	0.96671292	0.81625900	0.83765100	0.88315600	0.74146600	0.61623600	0.59130900
	0.97027852	0.96641029	0.96671292	0.81989700	0.84155800	0.88541200	0.74719500	0.62321400	0.59716600
	0.97027852	0.96641029	0.96671292	0.82347300	0.84537700	0.88761700	0.75283800	0.63014000	0.60299300
	0.97027852	0.96641029	0.96671292	0.82698600	0.84910900	0.88977200	0.75839400	0.63701200	0.60878900
	0.97027852	0.96641029	0.96671292	0.83043600	0.85275300	0.89187800	0.76386200	0.64382700	0.61455400
	0.97027852	0.96641029	0.96671292	0.83382300	0.85631000	0.89393500	0.76924100	0.65058300	0.62028600
	0.97027852	0.96641029	0.96671292	0.83714800	0.85978200	0.89594400	0.77453000	0.65727900	0.62598300
	0.97027852	0.96641029	0.96671292	0.84041100	0.86316900	0.89790500	0.77973000	0.66391200	0.63164500
	0.97027852	0.96641029	0.96671292	0.84361200	0.86647100	0.89982000	0.78483900	0.67048100	0.63727000
	0.97027852	0.96641029	0.96671292	0.84675100	0.86969100	0.90168800	0.78985700	0.67698300	0.64285700
	0.97027852	0.96641029	0.96671292	0.84982900	0.87282700	0.90351100	0.79478400	0.68341600	0.64840500
	0.97027852	0.96641029	0.96671292	0.85284600	0.87588200	0.90529000	0.79961900	0.68978000	0.65391200
	0.97027852	0.96641029	0.96671292	0.85580300	0.87885700	0.90702400	0.80436300	0.69607200	0.65937800
	0.97027852	0.96641029	0.96671292	0.85869900	0.88175200	0.90871400	0.80901500	0.70229100	0.66480100
	0.97027852	0.96641029	0.96671292	0.86153700	0.88456800	0.91036100	0.81357500	0.70843600	0.67018100
	0.97027852	0.96641029	0.96671292	0.86431500	0.88730700	0.91196700	0.81804400	0.71450400	0.67551700
	0.97027852	0.96641029	0.96671292	0.86703400	0.88996900	0.91353100	0.82242100	0.72049400	0.68080600
	0.97027852	0.96641029	0.96671292	0.86969500	0.89255600	0.91505400	0.82670600	0.72640600	0.68604900
	0.97027852	0.96641029	0.96671292	0.87229900	0.89506900	0.91653700	0.83090100	0.73223800	0.69124500
	0.97027852	0.96641029	0.96671292	0.87484500	0.89750900	0.91798000	0.83500400	0.73798900	0.69639200
	0.97027852	0.96641029	0.96671292	0.87733600	0.89987800	0.91938500	0.83901700	0.74365800	0.70149100
	0.97027852	0.96641029	0.96671292	0.87977000	0.90217500	0.92075200	0.84294000	0.74924400	0.70653900
	0.97027852	0.96641029	0.96671292	0.88214900	0.90440400	0.92208100	0.84677300	0.75474600	0.71153600
	0.97027852	0.96641029	0.96671292	0.88447300	0.90656400	0.92337400	0.85051800	0.76016300	0.71648200
	0.97027852	0.96641029	0.96671292	0.88674300	0.90865700	0.92463000	0.85417400	0.76549500	0.72137500
	0.97027852	0.96641029	0.96671292	0.88896000	0.91068500	0.92585200	0.85774300	0.77074000	0.72621600
	0.97027852	0.96641029	0.96671292	0.89112400	0.91264900	0.92703900	0.86122400	0.77589900	0.73100300
	0.97027852	0.96641029	0.96671292	0.89323600	0.91455000	0.92819200	0.86462000	0.78097100	0.73573500
	0.97027852	0.96641029	0.96671292	0.89529700	0.91638900	0.92931100	0.86793000	0.78595500	0.74041300
	0.97027852	0.96641029	0.96671292	0.89730700	0.91816800	0.93039900	0.87115500	0.79085100	0.74503500
	0.97027852	0.96641029	0.96671292	0.89926700	0.91988800	0.93145400	0.87429800	0.79565800	0.74960200
	0.97027852	0.96641029	0.96671292	0.90117800	0.92155000	0.93247800	0.87735700	0.80037700	0.75411200
	0.97027852	0.96641029	0.96671292	0.90304000	0.92315500	0.93347200	0.88033500	0.80500800	0.75856500
	0.97027852	0.96641029	0.96671292	0.90485500	0.92470600	0.93443600	0.88323200	0.80955000	0.76296100
	0.97027852	0.96641029	0.96671292	0.90662200	0.92620300	0.93537000	0.88605000	0.81400300	0.76729900
	0.97027852	0.96641029	0.96671292	0.90834400	0.92764700	0.93627600	0.88879000	0.81836700	0.77158000
	0.97027852	0.96641029	0.96671292	0.91001900	0.92904000	0.93715400	0.89145200	0.82264300	0.77580200
	0.97027852	0.96641029	0.96671292	0.91165000	0.93038300	0.93800500	0.89403800	0.82683000	0.77996500
	0.97027852	0.96641029	0.96671292	0.91323700	0.93167800	0.93883000	0.89654900	0.83092900	0.78407000
	0.97027852	0.96641029	0.96671292	0.91478100	0.93292500	0.93962800	0.89898600	0.83494100	0.78811600
	0.97027852	0.96641029	0.96671292	0.91628200	0.93412600	0.94040100	0.90135100	0.83886500	0.79210200
	0.97027852	0.96641029	0.96671292	0.91774200	0.93528300	0.94114900	0.90364500	0.84270300	0.79603000
	0.97027852	0.96641029	0.96671292	0.91916000	0.93639600	0.94187300	0.90586900	0.84645300	0.79989800
	0.97027852	0.96641029	0.96671292	0.92053900	0.93746600	0.94257400	0.90802400	0.85011800	0.80370600
	0.97027852	0.96641029	0.96671292	0.92187800	0.93849500	0.94325200	0.91011100	0.85369800	0.80745500
	0.97027852	0.96641029	0.96671292	0.92317800	0.93948500	0.94390700	0.91213300	0.85719300	0.81114400
	0.97027852	0.96641029	0.96671292	0.92444100	0.94043500	0.94454000	0.91409000	0.86060400	0.81477400
	0.97027852	0.96641029	0.96671292	0.92566600	0.94134800	0.94515300	0.91598300	0.86393100	0.81834400
	0.97027852	0.96641029	0.96671292	0.92685500	0.94222500	0.94574400	0.91781400	0.86717700	0.82185500
	0.97027852	0.96641029	0.96671292	0.92800900	0.94306600	0.94631600	0.91958500	0.87034000	0.82530700
	0.97027852	0.96641029	0.96671292	0.92912800	0.94387300	0.94686800	0.92129600	0.87342300	0.82869900
	0.97027852	0.96641029	0.96671292	0.93021300	0.94464700	0.94740100	0.92294900	0.87642600	0.83203200
	0.97027852	0.96641029	0.96671292	0.93126400	0.94538900	0.94791500	0.92454500	0.87935100	0.83530700
	0.97027852	0.96641029	0.96671292	0.93228300	0.94610000	0.94841200	0.92608600	0.88219700	0.83852300
	0.97027852	0.96641029	0.96671292	0.93327000	0.94678000	0.94889100	0.92757300	0.88496600	0.84168000
	0.97027852	0.96641029	0.96671292	0.93422600	0.94743200	0.94935300	0.92900700	0.88766000	0.84477900
	0.97027852	0.96641029	0.96671292	0.93515100	0.94805600	0.94979900	0.93039000	0.89027900	0.84782100
	0.97027852	0.96641029	0.96671292	0.93604700	0.94865300	0.95022800	0.93172200	0.89282400	0.85080500
	0.97027852	0.96641029	0.96671292	0.93691400	0.94922400	0.95064200	0.93300600	0.89529700	0.85373200
	0.97027852	0.96641029	0.96671292	0.93775300	0.94977000	0.95104100	0.93424200	0.89769800	0.85660200
	0.97027852	0.96641029	0.96671292	0.93856400	0.95029100	0.95142500	0.93543200	0.90002900	0.85941500
	0.97027852	0.96641029	0.96671292	0.93934900	0.95078900	0.95179500	0.93657700	0.90229200	0.86217300
	0.97027852	0.96641029	0.96671292	0.94010700	0.95126500	0.95215200	0.93767900	0.90448600	0.86487500
	0.97027852	0.96641029	0.96671292	0.94084000	0.95171900	0.95249500	0.93873800	0.90661400	0.86752200
	0.97027852	0.96641029	0.96671292	0.94154800	0.95215200	0.95282500	0.93975600	0.90867600	0.87011400
	0.97027852	0.96641029	0.96671292	0.94223100	0.95256500	0.95314300	0.94073400	0.91067400	0.87265200
	0.97027852	0.96641029	0.96671292	0.94289200	0.95295900	0.95344800	0.94167300	0.91260900	0.87513600
	0.97027852	0.96641029	0.96671292	0.94352900	0.95333400	0.95374200	0.94257400	0.91448300	0.87756700
	0.97027852	0.96641029	0.96671292	0.94414400	0.95369200	0.95402500	0.94344000	0.91629700	0.87994500
	0.97027852	0.96641029	0.96671292	0.94473700	0.95403200	0.95429600	0.94426900	0.91805100	0.88227100
	0.97027852	0.96641029	0.96671292	0.94531000	0.95435600	0.95455700	0.94506500	0.91974700	0.88454600
	0.97027852	0.96641029	0.96671292	0.94586200	0.95466500	0.95480800	0.94582800	0.92138700	0.88676900
	0.97027852	0.96641029	0.96671292	0.94639400	0.95495800	0.95504800	0.94655800	0.92297200	0.88894200
	0.97027852	0.96641029	0.96671292	0.94690700	0.95523700	0.95527900	0.94725800	0.92450300	0.89106600
	0.97027852	0.96641029	0.96671292	0.94740100	0.95550200	0.95550100	0.94792800	0.92598100	0.89314000
	0.97027852	0.96641029	0.96671292	0.94787600	0.95575400	0.95571400	0.94856900	0.92740800	0.89516500
	0.97027852	0.96641029	0.96671292	0.94833500	0.95599300	0.95591800	0.94918200	0.92878400	0.89714300
	0.97027852	0.96641029	0.96671292	0.94877600	0.95622000	0.95611400	0.94976800	0.93011200	0.89907300
	0.97027852	0.96641029	0.96671292	0.94920000	0.95643500	0.95630200	0.95032900	0.93139200	0.90095700
	0.97027852	0.96641029	0.96671292	0.94960900	0.95663900	0.95648200	0.95086400	0.93262500	0.90279400
	0.97027852	0.96641029	0.96671292	0.95000200	0.95683300	0.95665500	0.95137600	0.93381300	0.90458600
	0.97027852	0.96641029	0.96671292	0.95038000	0.95701700	0.95682000	0.95186400	0.93495800	0.90633400
	0.97027852	0.96641029	0.96671292	0.95074300	0.95719100	0.95697900	0.95233000	0.93605900	0.90803700
	0.97027852	0.96641029	0.96671292	0.95109200	0.95735500	0.95713100	0.95277400	0.93711900	0.90969800
	0.97027852	0.96641029	0.96671292	0.95142800	0.95751100	0.95727600	0.95319800	0.93813900	0.91131500
	0.97027852	0.96641029	0.96671292	0.95175000	0.95765900	0.95741500	0.95360200	0.93911900	0.91289100
	0.97027852	0.96641029	0.96671292	0.95205900	0.95779900	0.95754800	0.95398700	0.94006100	0.91442500
	0.97027852	0.96641029	0.96671292	0.95235600	0.95793100	0.95767600	0.95435300	0.94096700	0.91591900
	0.97027852	0.96641029	0.96671292	0.95264200	0.95805600	0.95779800	0.95470200	0.94183600	0.91737300
	0.97027852	0.96641029	0.96671292	0.95291500	0.95817400	0.95791400	0.95503400	0.94267100	0.91878800
	0.97027852	0.96641029	0.96671292	0.95317800	0.95828500	0.95802600	0.95535000	0.94347200	0.92016500
	0.97027852	0.96641029	0.96671292	0.95342900	0.95839000	0.95813200	0.95565100	0.94424100	0.92150300
	0.97027852	0.96641029	0.96671292	0.95367100	0.95848900	0.95823400	0.95593600	0.94497800	0.92280500
	0.97027852	0.96641029	0.96671292	0.95390200	0.95858300	0.95833100	0.95620800	0.94568400	0.92407000
	0.97027852	0.96641029	0.96671292	0.95412400	0.95867100	0.95842400	0.95646500	0.94636100	0.92530000
	0.97027852	0.96641029	0.96671292	0.95433600	0.95875500	0.95851300	0.95671000	0.94700900	0.92649500
	0.97027852	0.96641029	0.96671292	0.95453900	0.95883300	0.95859700	0.95694200	0.94763000	0.92765500
	0.97027852	0.96641029	0.96671292	0.95473400	0.95890700	0.95867800	0.95716300	0.94822400	0.92878200
	0.97027852	0.96641029	0.96671292	0.95492000	0.95897600	0.95875500	0.95737100	0.94879300	0.92987600
	0.97027852	0.96641029	0.96671292	0.95509900	0.95904200	0.95882900	0.95757000	0.94933600	0.93093800
	0.97027852	0.96641029	0.96671292	0.95526900	0.95910400	0.95889900	0.95775700	0.94985600	0.93196900
	0.97027852	0.96641029	0.96671292	0.95543300	0.95916200	0.95896600	0.95793500	0.95035300	0.93296800
	0.97027852	0.96641029	0.96671292	0.95558900	0.95921600	0.95902900	0.95810300	0.95082700	0.93393800
	0.97027852	0.96641029	0.96671292	0.95573800	0.95926700	0.95909000	0.95826200	0.95128100	0.93487800
	0.97027852	0.96641029	0.96671292	0.95588000	0.95931500	0.95914800	0.95841300	0.95171300	0.93578900
	0.97027852	0.96641029	0.96671292	0.95601600	0.95936000	0.95920300	0.95855500	0.95212600	0.93667200
	0.97027852	0.96641029	0.96671292	0.95614600	0.95940300	0.95925500	0.95869000	0.95252000	0.93752700
	0.97027852	0.96641029	0.96671292	0.95627000	0.95944300	0.95930500	0.95881700	0.95289500	0.93835600
	0.97027852	0.96641029	0.96671292	0.95638900	0.95948000	0.95935300	0.95893800	0.95325300	0.93915800
	0.97027852	0.96641029	0.96671292	0.95650200	0.95951500	0.95939800	0.95905100	0.95359300	0.93993500
	0.97027852	0.96641029	0.96671292	0.95661000	0.95954800	0.95944100	0.95915800	0.95391800	0.94068700
	0.97027852	0.96641029	0.96671292	0.95671300	0.95957800	0.95948200	0.95925900	0.95422700	0.94141400
	0.97027852	0.96641029	0.96671292	0.95681100	0.95960700	0.95952100	0.95935500	0.95452100	0.94211800
	0.97027852	0.96641029	0.96671292	0.95690500	0.95963400	0.95955800	0.95944400	0.95480100	0.94279900
	0.97027852	0.96641029	0.96671292	0.95699400	0.95965900	0.95959300	0.95952900	0.95506700	0.94345700
	0.97027852	0.96641029	0.96671292	0.95707900	0.95968300	0.95962600	0.95960900	0.95532000	0.94409300
	0.97027852	0.96641029	0.96671292	0.95716000	0.95970500	0.95965800	0.95968400	0.95556000	0.94470800
	0.97027852	0.96641029	0.96671292	0.95723700	0.95972500	0.95968800	0.95975500	0.95578800	0.94530100
	0.97027852	0.96641029	0.96671292	0.95731000	0.95974500	0.95971700	0.95982100	0.95600500	0.94587500
	0.97027852	0.96641029	0.96671292	0.95738000	0.95976200	0.95974400	0.95988400	0.95621000	0.94642900
	0.97027852	0.96641029	0.96671292	0.95744600	0.95977900	0.95976900	0.95994200	0.95640500	0.94696400
	0.97027852	0.96641029	0.96671292	0.95750900	0.95979500	0.95979400	0.95999800	0.95659100	0.94748000
	0.97027852	0.96641029	0.96671292	0.95756900	0.95980900	0.95981700	0.96005000	0.95676600	0.94797800
	0.97027852	0.96641029	0.96671292	0.95762600	0.95982300	0.95983900	0.96009800	0.95693200	0.94845800
	0.97027852	0.96641029	0.96671292	0.95768100	0.95983600	0.95986000	0.96014400	0.95709000	0.94892100
	0.97027852	0.96641029	0.96671292	0.95773200	0.95984800	0.95987900	0.96018700	0.95723900	0.94936800
	0.97027852	0.96641029	0.96671292	0.95778100	0.95985900	0.95989800	0.96022700	0.95738000	0.94979800
	0.97027852	0.96641029	0.96671292	0.95782800	0.95986900	0.95991600	0.96026500	0.95751300	0.95021300
	0.97027852	0.96641029	0.96671292	0.95787200	0.95987800	0.95993200	0.96030000	0.95764000	0.95061300
